"© and creator: GreenDelta GmbH 2015 and JRC. The mapping lists are provided under the GNU Affero general public license, AGPL 3, http://www.gnu.org/licenses/agpl-3.0.en.html.",,,,,,,,,,,,,,,,,,,,,,,,,
ecoinvent_id,ecoinvent_unit_id,ecoinvet_casnumber,ecoinvent_formula,ecoinvent_name,ecoinvent_unit,ecoinvent_subcompartmentid,ecoinvent_compartment,ecoinvent_subcompartment,ecoinvent_synonym,ILCD_ID,ILCD_NAME,ILCD_CAS,ILCD_SYNONYMS,ILCD_FLOW_PROPERTY_ID,ILCD_FLOW_PROPERTY,ILCD_UNIT,ILCD_CATEGORY_0,ILCD_CATEGORY_1,ILCD_CATEGORY_2,CONVERSION_FACTOR,PROXY_BY_NAME,,,,
7aba10bb-f9e0-4537-a3df-00bd5216e31a,487df68b-4994-4027-8fdc-a4dc298257b7,000608-93-5,,"Benzene, pentachloro-",kg,be7e06e9-0bf5-462e-99dc-fe4aee383c48,air,non-urban air or from high stacks,Pentachlorbenzol,fe0acd60-3ddc-11dd-a29d-0050c2490048,pentachlorobenzene,000608-93-5,"1,2,3,4,5-Pentachlorobenzene;5CL;AC1L1YAF;AC1Q3I5Y;Benzene, 1,2,3,4,5-pentachloro-;Benzene, pentachloro-;CDS1_000148;Maybridge1_002436;P0730;QCB;SBB061398;SMR001372020;SR-01000645029-1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,Emissions to non-urban air or from high stacks,1,TRUE,,,,
c75dd699-08a5-4215-acf5-e618995e768f,487df68b-4994-4027-8fdc-a4dc298257b7,000608-93-5,,"Benzene, pentachloro-",kg,e8d7772c-55ca-4dd7-b605-fee5ae764578,air,urban air close to ground,Pentachlorbenzol,fe0acd60-3ddc-11dd-a29c-0050c2490048,pentachlorobenzene,000608-93-5,"1,2,3,4,5-Pentachlorobenzene;5CL;AC1L1YAF;AC1Q3I5Y;Benzene, 1,2,3,4,5-pentachloro-;Benzene, pentachloro-;CDS1_000148;Maybridge1_002436;P0730;QCB;SBB061398;SMR001372020;SR-01000645029-1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,Emissions to urban air close to ground,1,TRUE,,,,
7c3f576a-001c-4081-9fa8-f6ad2c097f3f,487df68b-4994-4027-8fdc-a4dc298257b7,56-55-3,C18H12,Benzo(a)anthracene_temp,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,fe0acd60-3ddc-11dd-a2b0-0050c2490048,benzo[a]anthracene,000056-55-3,"1,2-Benz(a)anthracene;1,2-Benz[a]anthracene;1,2-Benzanthracene;1,2-Benzanthrazen;1,2-Benzanthrene;1,2-Benzoanthracene;2,3-Benzophenanthrene;2,3-Benzphenanthrene;AC1L1LHO;AC1Q2ARQ;B0017;BENZ(A)ANTHRACENE;BENZ[alpha]ANTHRACENE;Benz(a)anthracene [Polycyclic",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
5e13c2ab-5466-4ff5-816d-702dfdf25f76,487df68b-4994-4027-8fdc-a4dc298257b7,000050-32-8,,Benzo(a)pyrene,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,08a91e70-3ddc-11dd-9221-0050c2490048,benzo[a]pyrene,000050-32-8,"(B(a)P);3,4 Benzopyrene;3,4 Benzpyrene;3,4-BP;3,4-Benz(a)pyrene;3,4-Benz[a]pyrene;3,4-Benzo(a)pyrene;3,4-Benzopirene;3,4-Benzopyrene;3,4-Benzopyrene (carcinogen);3,4-Benzpyren;3,4-Benzpyrene;3,4-Benzypyrene;3,4-benzylpyrene;6,7-Benzopyrene;AC1L1DG9;AC1Q1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
32d98afc-e42b-46f6-b53e-9c949875ab20,487df68b-4994-4027-8fdc-a4dc298257b7,000050-32-8,,Benzo(a)pyrene,kg,23dbff79-8037-43e7-b270-5a3da416a284,air,"low population density, long-term",BaP,08a91e70-3ddc-11dd-9222-0050c2490048,benzo[a]pyrene,000050-32-8,"(B(a)P);3,4 Benzopyrene;3,4 Benzpyrene;3,4-BP;3,4-Benz(a)pyrene;3,4-Benz[a]pyrene;3,4-Benzo(a)pyrene;3,4-Benzopirene;3,4-Benzopyrene;3,4-Benzopyrene (carcinogen);3,4-Benzpyren;3,4-Benzpyrene;3,4-Benzypyrene;3,4-benzylpyrene;6,7-Benzopyrene;AC1L1DG9;AC1Q1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified (long-term)",1,TRUE,,,,
5debbf40-9fc7-4115-b276-9dcae25f4cdd,487df68b-4994-4027-8fdc-a4dc298257b7,000050-32-8,C20H12,Benzo(a)pyrene,kg,963f8022-3e2e-4be9-ad4d-b3b7a2282099,water,surface water,,08a91e70-3ddc-11dd-9225-0050c2490048,benzo[a]pyrene,000050-32-8,"(B(a)P);3,4 Benzopyrene;3,4 Benzpyrene;3,4-BP;3,4-Benz(a)pyrene;3,4-Benz[a]pyrene;3,4-Benzo(a)pyrene;3,4-Benzopirene;3,4-Benzopyrene;3,4-Benzopyrene (carcinogen);3,4-Benzpyren;3,4-Benzpyrene;3,4-Benzypyrene;3,4-benzylpyrene;6,7-Benzopyrene;AC1L1DG9;AC1Q1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,TRUE,,,,
4e054ec3-6e16-4544-8ef8-69b22414adf6,487df68b-4994-4027-8fdc-a4dc298257b7,000050-32-8,,Benzo(a)pyrene,kg,f335ce0e-b830-475a-adab-03858d9cbdaf,air,lower stratosphere + upper troposphere,BaP,d86c61c8-6555-11dd-ad8b-0800200c9a66,benzo[a]pyrene,000050-32-8,"(B(a)P);3,4 Benzopyrene;3,4 Benzpyrene;3,4-BP;3,4-Benz(a)pyrene;3,4-Benz[a]pyrene;3,4-Benzo(a)pyrene;3,4-Benzopirene;3,4-Benzopyrene;3,4-Benzopyrene (carcinogen);3,4-Benzpyren;3,4-Benzpyrene;3,4-Benzypyrene;3,4-benzylpyrene;6,7-Benzopyrene;AC1L1DG9;AC1Q1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,Emissions to lower stratosphere and upper troposphere,1,TRUE,,,,
81c4ba39-8a3f-4a43-97b4-401605bbebf5,487df68b-4994-4027-8fdc-a4dc298257b7,000050-32-8,,Benzo(a)pyrene,kg,be7e06e9-0bf5-462e-99dc-fe4aee383c48,air,non-urban air or from high stacks,,08a91e70-3ddc-11dd-9224-0050c2490048,benzo[a]pyrene,000050-32-8,"(B(a)P);3,4 Benzopyrene;3,4 Benzpyrene;3,4-BP;3,4-Benz(a)pyrene;3,4-Benz[a]pyrene;3,4-Benzo(a)pyrene;3,4-Benzopirene;3,4-Benzopyrene;3,4-Benzopyrene (carcinogen);3,4-Benzpyren;3,4-Benzpyrene;3,4-Benzypyrene;3,4-benzylpyrene;6,7-Benzopyrene;AC1L1DG9;AC1Q1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,Emissions to non-urban air or from high stacks,1,TRUE,,,,
2cbb504a-ce2f-40e9-9d38-e130e95a1242,487df68b-4994-4027-8fdc-a4dc298257b7,000050-32-8,,Benzo(a)pyrene,kg,e8d7772c-55ca-4dd7-b605-fee5ae764578,air,urban air close to ground,,08a91e70-3ddc-11dd-9223-0050c2490048,benzo[a]pyrene,000050-32-8,"(B(a)P);3,4 Benzopyrene;3,4 Benzpyrene;3,4-BP;3,4-Benz(a)pyrene;3,4-Benz[a]pyrene;3,4-Benzo(a)pyrene;3,4-Benzopirene;3,4-Benzopyrene;3,4-Benzopyrene (carcinogen);3,4-Benzpyren;3,4-Benzpyrene;3,4-Benzypyrene;3,4-benzylpyrene;6,7-Benzopyrene;AC1L1DG9;AC1Q1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,Emissions to urban air close to ground,1,TRUE,,,,
d02904aa-dc1a-43f2-86ce-b41aa9cab47c,487df68b-4994-4027-8fdc-a4dc298257b7,000050-32-8,,Benzo(a)pyrene,kg,e47f0a6c-3be8-4027-9eee-de251784f708,water,unspecified,,08a91e70-3ddc-11dd-9227-0050c2490048,benzo[a]pyrene,000050-32-8,"(B(a)P);3,4 Benzopyrene;3,4 Benzpyrene;3,4-BP;3,4-Benz(a)pyrene;3,4-Benz[a]pyrene;3,4-Benzo(a)pyrene;3,4-Benzopirene;3,4-Benzopyrene;3,4-Benzopyrene (carcinogen);3,4-Benzpyren;3,4-Benzpyrene;3,4-Benzypyrene;3,4-benzylpyrene;6,7-Benzopyrene;AC1L1DG9;AC1Q1",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,"Emissions to water, unspecified",1,TRUE,,,,
35357464-0d86-4bbd-940f-7d0dd8e5df57,487df68b-4994-4027-8fdc-a4dc298257b7,205-99-2,,Benzo(b)fluoranthene,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,fe0acd60-3ddc-11dd-b0de-0050c2490048,benzo[b]fluoranthene,000205-99-2,"2,3-Benzfluoranthene;2,3-Benzofluoranthene;2,3-Benzofluoranthrene;3,4-Benz(e)acephenanthrylene;3,4-Benz[e]acephenanthrylene;3,4-Benzfluoranthene;3,4-Benzofluoranthene;3,4-Benzofluoranthrene;4,5-Benzofluoranthene;AC1L1SFS;B(b)F;B2982;BENZO(B)FLUORANTHENE;",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec,487df68b-4994-4027-8fdc-a4dc298257b7,00205-99-2,C20H12,Benzo(b)fluoranthene,kg,963f8022-3e2e-4be9-ad4d-b3b7a2282099,water,surface water,,fe0acd60-3ddc-11dd-b0e2-0050c2490048,benzo[b]fluoranthene,000205-99-2,"2,3-Benzfluoranthene;2,3-Benzofluoranthene;2,3-Benzofluoranthrene;3,4-Benz(e)acephenanthrylene;3,4-Benz[e]acephenanthrylene;3,4-Benzfluoranthene;3,4-Benzofluoranthene;3,4-Benzofluoranthrene;4,5-Benzofluoranthene;AC1L1SFS;B(b)F;B2982;BENZO(B)FLUORANTHENE;",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,TRUE,,,,
e36fb756-d9a7-4b07-a6cb-a1d204b4c350,487df68b-4994-4027-8fdc-a4dc298257b7,00205-99-2,C20H12,Benzo(b)fluoranthene,kg,e47f0a6c-3be8-4027-9eee-de251784f708,water,unspecified,,fe0acd60-3ddc-11dd-b0e4-0050c2490048,benzo[b]fluoranthene,000205-99-2,"2,3-Benzfluoranthene;2,3-Benzofluoranthene;2,3-Benzofluoranthrene;3,4-Benz(e)acephenanthrylene;3,4-Benz[e]acephenanthrylene;3,4-Benzfluoranthene;3,4-Benzofluoranthene;3,4-Benzofluoranthrene;4,5-Benzofluoranthene;AC1L1SFS;B(b)F;B2982;BENZO(B)FLUORANTHENE;",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,"Emissions to water, unspecified",1,TRUE,,,,
f6a38ce9-42d5-49cc-a8e6-71bfb6e86fb3,487df68b-4994-4027-8fdc-a4dc298257b7,205-99-2,C20H12,Benzo(b)fluoranthene_temp,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,fe0acd60-3ddc-11dd-b0de-0050c2490048,benzo[b]fluoranthene,000205-99-2,"2,3-Benzfluoranthene;2,3-Benzofluoranthene;2,3-Benzofluoranthrene;3,4-Benz(e)acephenanthrylene;3,4-Benz[e]acephenanthrylene;3,4-Benzfluoranthene;3,4-Benzofluoranthene;3,4-Benzofluoranthrene;4,5-Benzofluoranthene;AC1L1SFS;B(b)F;B2982;BENZO(B)FLUORANTHENE;",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
0605e241-ce98-4c10-8c61-d0a1775cdcb0,487df68b-4994-4027-8fdc-a4dc298257b7,191-24-2,,Benzo(ghi)perylene,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,4d9a8790-3ddd-11dd-9496-0050c2490048,"benzo[g,h,i]perylene",000191-24-2,"1,12-Benzoperylene;1,12-Benzperylene;AC1L1SCS;AC1Q1HAS;B2983;BENZO(GHI)PERYLENE;Benzo(ghi)pyrilene;Benzo-1,12-perylene;Benzo[ghi]perylene;KST-1B1382",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
0017ce28-9f7a-404b-ad55-d3f43ad13cae,487df68b-4994-4027-8fdc-a4dc298257b7,00191-24-2,C22H12,Benzo(ghi)perylene,kg,963f8022-3e2e-4be9-ad4d-b3b7a2282099,water,surface water,,4d9a8790-3ddd-11dd-949a-0050c2490048,"benzo[g,h,i]perylene",000191-24-2,"1,12-Benzoperylene;1,12-Benzperylene;AC1L1SCS;AC1Q1HAS;B2983;BENZO(GHI)PERYLENE;Benzo(ghi)pyrilene;Benzo-1,12-perylene;Benzo[ghi]perylene;KST-1B1382",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,TRUE,,,,
29a3112e-c575-4fd7-a135-1457692dd59e,487df68b-4994-4027-8fdc-a4dc298257b7,191-24-2,C22H12,Benzo(ghi)perylene_temp,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,4d9a8790-3ddd-11dd-9496-0050c2490048,"benzo[g,h,i]perylene",000191-24-2,"1,12-Benzoperylene;1,12-Benzperylene;AC1L1SCS;AC1Q1HAS;B2983;BENZO(GHI)PERYLENE;Benzo(ghi)pyrilene;Benzo-1,12-perylene;Benzo[ghi]perylene;KST-1B1382",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
cc5f1637-8aa5-442f-a8c6-43c8739944a0,487df68b-4994-4027-8fdc-a4dc298257b7,0207-08-09,,Benzo(k)fluoranthene,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,4d9a8790-3ddd-11dd-94a1-0050c2490048,benzo[k]fluoranthene,0207-08-09,"11,12-Benzo(k)fluoranthene;11,12-Benzofluoranthene;2,3,1',8'-Binaphthylene;8,9-Benzfluoranthene;8,9-Benzofluoranthene;AC1L1SG7;BENZO(K)FLUORANTHENE;Benzo(k)fluoranthene [Polycyclic aromatic compounds];Benzo(k)fluoranthene [Polycyclic aromatic hydrocarbon",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
6d69a034-5e39-4181-a1e8-00932c086908,487df68b-4994-4027-8fdc-a4dc298257b7,0207-08-09,C20H12,Benzo(k)fluoranthene,kg,a119c440-7e83-4655-a874-97fe1468315a,water,ground-,,4d9a8790-3ddd-11dd-94a5-0050c2490048,benzo[k]fluoranthene,0207-08-09,"11,12-Benzo(k)fluoranthene;11,12-Benzofluoranthene;2,3,1',8'-Binaphthylene;8,9-Benzfluoranthene;8,9-Benzofluoranthene;AC1L1SG7;BENZO(K)FLUORANTHENE;Benzo(k)fluoranthene [Polycyclic aromatic compounds];Benzo(k)fluoranthene [Polycyclic aromatic hydrocarbon",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,TRUE,,,,
cf2cfb56-f662-45cc-b124-3917573c37c0,487df68b-4994-4027-8fdc-a4dc298257b7,0207-08-09,C20H12,Benzo(k)fluoranthene,kg,963f8022-3e2e-4be9-ad4d-b3b7a2282099,water,surface water,,4d9a8790-3ddd-11dd-94a5-0050c2490048,benzo[k]fluoranthene,0207-08-09,"11,12-Benzo(k)fluoranthene;11,12-Benzofluoranthene;2,3,1',8'-Binaphthylene;8,9-Benzfluoranthene;8,9-Benzofluoranthene;AC1L1SG7;BENZO(K)FLUORANTHENE;Benzo(k)fluoranthene [Polycyclic aromatic compounds];Benzo(k)fluoranthene [Polycyclic aromatic hydrocarbon",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,TRUE,,,,
a2bdcca0-8d6b-4dd3-af0e-df1e2bc99107,487df68b-4994-4027-8fdc-a4dc298257b7,0207-08-09,C20H12,Benzo(k)fluoranthene,kg,65f8d2a1-63ed-479c-b86c-3bcf38e86320,water,ocean,,4d9a8790-3ddd-11dd-94a9-0050c2490048,benzo[k]fluoranthene,0207-08-09,"11,12-Benzo(k)fluoranthene;11,12-Benzofluoranthene;2,3,1',8'-Binaphthylene;8,9-Benzfluoranthene;8,9-Benzofluoranthene;AC1L1SG7;BENZO(K)FLUORANTHENE;Benzo(k)fluoranthene [Polycyclic aromatic compounds];Benzo(k)fluoranthene [Polycyclic aromatic hydrocarbon",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to sea water,1,TRUE,,,,
785e9314-ccf6-4229-98c5-37881d624fc9,487df68b-4994-4027-8fdc-a4dc298257b7,0207-08-09,C20H12,Benzo(k)fluoranthene,kg,e47f0a6c-3be8-4027-9eee-de251784f708,water,unspecified,,4d9a8790-3ddd-11dd-94a7-0050c2490048,benzo[k]fluoranthene,0207-08-09,"11,12-Benzo(k)fluoranthene;11,12-Benzofluoranthene;2,3,1',8'-Binaphthylene;8,9-Benzfluoranthene;8,9-Benzofluoranthene;AC1L1SG7;BENZO(K)FLUORANTHENE;Benzo(k)fluoranthene [Polycyclic aromatic compounds];Benzo(k)fluoranthene [Polycyclic aromatic hydrocarbon",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,"Emissions to water, unspecified",1,TRUE,,,,
e0d8e366-5778-4dc2-aefd-2eb2e40f4066,487df68b-4994-4027-8fdc-a4dc298257b7,0207-08-09,C20H12,Benzo(k)fluoranthene,kg,aa4362e0-b20a-448b-b2a0-261f4510deb5,water,"ground-, long-term",,4d9a8790-3ddd-11dd-94a6-0050c2490048,benzo[k]fluoranthene,0207-08-09,"11,12-Benzo(k)fluoranthene;11,12-Benzofluoranthene;2,3,1',8'-Binaphthylene;8,9-Benzfluoranthene;8,9-Benzofluoranthene;AC1L1SG7;BENZO(K)FLUORANTHENE;Benzo(k)fluoranthene [Polycyclic aromatic compounds];Benzo(k)fluoranthene [Polycyclic aromatic hydrocarbon",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,"Emissions to water, unspecified (long-term)",1,TRUE,,,,
f1be2e9f-7f04-4338-9560-65a16e321ba8,487df68b-4994-4027-8fdc-a4dc298257b7,0207-08-09,C20H12,Benzo(k)fluoranthene_temp,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,4d9a8790-3ddd-11dd-94a1-0050c2490048,benzo[k]fluoranthene,0207-08-09,"11,12-Benzo(k)fluoranthene;11,12-Benzofluoranthene;2,3,1',8'-Binaphthylene;8,9-Benzfluoranthene;8,9-Benzofluoranthene;AC1L1SG7;BENZO(K)FLUORANTHENE;Benzo(k)fluoranthene [Polycyclic aromatic compounds];Benzo(k)fluoranthene [Polycyclic aromatic hydrocarbon",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,TRUE,,,,
b7d33401-f34b-4571-a10d-82f7b38b32ea,487df68b-4994-4027-8fdc-a4dc298257b7,000100-51-6,,Benzyl alcohol,kg,a119c440-7e83-4655-a874-97fe1468315a,water,ground-,,8ce8b2f0-f0ca-4409-9f4a-5b204132953a,benzyl alcohol,000100-51-6,"(Hydroxymethyl)benzene;.alpha.-Hydroxytoluene;.alpha.-Toluenol;AB1002552;AC1L18SY;AC1Q7C20;AKOS000119907;Alcohol bencilico;Alcohol, Benzyl;Alcool benzilico;Alcool benzilico [DCIT];Alcool benzylique;Aromatic alcohol;Aromatic primary alcohol;B2378;BB_SC-70",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,FALSE,,,,
096bf756-c3fa-4470-9059-ac1b059081e0,487df68b-4994-4027-8fdc-a4dc298257b7,000100-51-6,,Benzyl alcohol,kg,963f8022-3e2e-4be9-ad4d-b3b7a2282099,water,surface water,,8ce8b2f0-f0ca-4409-9f4a-5b204132953a,benzyl alcohol,000100-51-6,"(Hydroxymethyl)benzene;.alpha.-Hydroxytoluene;.alpha.-Toluenol;AB1002552;AC1L18SY;AC1Q7C20;AKOS000119907;Alcohol bencilico;Alcohol, Benzyl;Alcool benzilico;Alcool benzilico [DCIT];Alcool benzylique;Aromatic alcohol;Aromatic primary alcohol;B2378;BB_SC-70",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,FALSE,,,,
7c73768b-438b-4374-a4c1-486d35b4cb76,487df68b-4994-4027-8fdc-a4dc298257b7,000100-51-6,,Benzyl alcohol,kg,65f8d2a1-63ed-479c-b86c-3bcf38e86320,water,ocean,,d9b99967-0be5-4fe2-90f2-92fabd4aa34e,benzyl alcohol,000100-51-6,"(Hydroxymethyl)benzene;.alpha.-Hydroxytoluene;.alpha.-Toluenol;AB1002552;AC1L18SY;AC1Q7C20;AKOS000119907;Alcohol bencilico;Alcohol, Benzyl;Alcool benzilico;Alcool benzilico [DCIT];Alcool benzylique;Aromatic alcohol;Aromatic primary alcohol;B2378;BB_SC-70",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to sea water,1,FALSE,,,,
5934e254-ca2a-4cd8-92fa-3c9bbf1779ec,487df68b-4994-4027-8fdc-a4dc298257b7,000100-51-6,,Benzyl alcohol,kg,e47f0a6c-3be8-4027-9eee-de251784f708,water,unspecified,,73a7807d-b106-423c-993c-47c56017e9c3,benzyl alcohol,000100-51-6,"(Hydroxymethyl)benzene;.alpha.-Hydroxytoluene;.alpha.-Toluenol;AB1002552;AC1L18SY;AC1Q7C20;AKOS000119907;Alcohol bencilico;Alcohol, Benzyl;Alcool benzilico;Alcool benzilico [DCIT];Alcool benzylique;Aromatic alcohol;Aromatic primary alcohol;B2378;BB_SC-70",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,"Emissions to water, unspecified",1,FALSE,,,,
f1f38546-77eb-41ae-8810-bfcf66aa6a18,487df68b-4994-4027-8fdc-a4dc298257b7,000100-51-6,,Benzyl alcohol,kg,aa4362e0-b20a-448b-b2a0-261f4510deb5,water,"ground-, long-term",,3563de8e-3ef2-4aa9-822e-73fdf48771b9,benzyl alcohol,000100-51-6,"(Hydroxymethyl)benzene;.alpha.-Hydroxytoluene;.alpha.-Toluenol;AB1002552;AC1L18SY;AC1Q7C20;AKOS000119907;Alcohol bencilico;Alcohol, Benzyl;Alcool benzilico;Alcool benzilico [DCIT];Alcool benzylique;Aromatic alcohol;Aromatic primary alcohol;B2378;BB_SC-70",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,"Emissions to water, unspecified (long-term)",1,FALSE,,,,
162b7095-c497-4b3c-a290-01ebe4bc9a08,487df68b-4994-4027-8fdc-a4dc298257b7,007440-41-7,,Beryllium,kg,e1bc9a16-5b6a-494f-98ef-49f461b1a11e,soil,agricultural,,4d9a8790-3ddd-11dd-9d89-0050c2490048,beryllium,007440-41-7,"AC1L32HP;AC1NUT9F;BERYLLIUM, ULTRA HIGH PURITY;Be;Be(0);Be(2+);Be++;Be+2;Be2+;Beryllium (II) ion;Beryllium [Beryllium and certain beryllium compounds];Beryllium and beryllium compounds;Beryllium and certain beryllium compounds;Beryllium and compounds;Ber",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to soil,Emissions to agricultural soil,1,FALSE,,,,
20557d93-2b1c-49b5-b6c0-3528a8bbc307,487df68b-4994-4027-8fdc-a4dc298257b7,007440-41-7,,Beryllium,kg,7011f0aa-f5f9-4901-8c10-884ad8296812,air,unspecified,,4d9a8790-3ddd-11dd-9d8b-0050c2490048,beryllium,007440-41-7,"AC1NUT9F;BERYLLIUM, ULTRA HIGH PURITY;Be;Be(0);Beryllium [Beryllium and certain beryllium compounds];Beryllium and beryllium compounds;Beryllium and certain beryllium compounds;Beryllium and compounds;Beryllium dust;Beryllium metal;Beryllium metal [Beryl",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified",1,FALSE,,,,
5457df7d-0461-407c-9f09-0338dbff77ef,487df68b-4994-4027-8fdc-a4dc298257b7,007440-41-7,,Beryllium,kg,23dbff79-8037-43e7-b270-5a3da416a284,air,"low population density, long-term",,4d9a8790-3ddd-11dd-9d8c-0050c2490048,beryllium,007440-41-7,"AC1NUT9F;BERYLLIUM, ULTRA HIGH PURITY;Be;Be(0);Beryllium [Beryllium and certain beryllium compounds];Beryllium and beryllium compounds;Beryllium and certain beryllium compounds;Beryllium and compounds;Beryllium dust;Beryllium metal;Beryllium metal [Beryl",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,"Emissions to air, unspecified (long-term)",1,FALSE,,,,
fa89c354-2263-4ed2-ac56-99946be5c665,487df68b-4994-4027-8fdc-a4dc298257b7,007440-41-7,,Beryllium,kg,a119c440-7e83-4655-a874-97fe1468315a,water,ground-,,fe0acd60-3ddc-11dd-a78f-0050c2490048,beryllium,007440-41-7,"AC1NUT9F;BERYLLIUM, ULTRA HIGH PURITY;Be;Be(0);Beryllium [Beryllium and certain beryllium compounds];Beryllium and beryllium compounds;Beryllium and certain beryllium compounds;Beryllium and compounds;Beryllium dust;Beryllium metal;Beryllium metal [Beryl",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,FALSE,,,,
276e755c-ed57-466a-b555-4658c791f385,487df68b-4994-4027-8fdc-a4dc298257b7,007440-41-7,,Beryllium,kg,963f8022-3e2e-4be9-ad4d-b3b7a2282099,water,surface water,,fe0acd60-3ddc-11dd-a78f-0050c2490048,beryllium,007440-41-7,"AC1NUT9F;BERYLLIUM, ULTRA HIGH PURITY;Be;Be(0);Beryllium [Beryllium and certain beryllium compounds];Beryllium and beryllium compounds;Beryllium and certain beryllium compounds;Beryllium and compounds;Beryllium dust;Beryllium metal;Beryllium metal [Beryl",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to water,Emissions to fresh water,1,FALSE,,,,
a2b3bbb7-53ec-44e5-a184-9689f356235b,487df68b-4994-4027-8fdc-a4dc298257b7,007440-41-7,,Beryllium,kg,f335ce0e-b830-475a-adab-03858d9cbdaf,air,lower stratosphere + upper troposphere,,29059f1c-6556-11dd-ad8b-0800200c9a66,beryllium,007440-41-7,"AC1NUT9F;BERYLLIUM, ULTRA HIGH PURITY;Be;Be(0);Beryllium [Beryllium and certain beryllium compounds];Beryllium and beryllium compounds;Beryllium and certain beryllium compounds;Beryllium and compounds;Beryllium dust;Beryllium metal;Beryllium metal [Beryl",93a60a56-a3c8-11da-a746-0800200b9a66,Mass,kg,Emissions,Emissions to air,Emissions to lower stratosphere and upper troposphere,1,FALSE,,,,
